Sex ,Length ,year,river,species
male,590,1978,Salcha,Chum
male,595,1978,Salcha,Chum
male,595,1978,Salcha,Chum
male,605,1978,Salcha,Chum
male,610,1978,Salcha,Chum
male,610,1978,Salcha,Chum
male,620,1978,Salcha,Chum
male,620,1978,Salcha,Chum
male,635,1978,Salcha,Chum
male,640,1978,Salcha,Chum
male,645,1978,Salcha,Chum
male,655,1978,Salcha,Chum
male,660,1978,Salcha,Chum
female,520,1982,Salcha,Chum
female,523,1982,Salcha,Chum
female,540,1982,Salcha,Chum
female,555,1982,Salcha,Chum
female,555,1982,Salcha,Chum
female,560,1982,Salcha,Chum
female,561,1982,Salcha,Chum
female,572,1982,Salcha,Chum
female,573,1982,Salcha,Chum
female,582,1982,Salcha,Chum
female,583,1982,Salcha,Chum
female,593,1982,Salcha,Chum
female,602,1982,Salcha,Chum
female,603,1982,Salcha,Chum
female,613,1982,Salcha,Chum
female,633,1982,Salcha,Chum
male,510,1982,Salcha,Chum
male,561,1982,Salcha,Chum
male,563,1982,Salcha,Chum
male,582,1982,Salcha,Chum
male,585,1982,Salcha,Chum
male,610,1982,Salcha,Chum
male,618,1982,Salcha,Chum
male,630,1982,Salcha,Chum
female,523,1982,Salcha,Chum
female,523,1982,Salcha,Chum
female,529,1982,Salcha,Chum
female,540,1982,Salcha,Chum
female,542,1982,Salcha,Chum
female,544,1982,Salcha,Chum
female,549,1982,Salcha,Chum
female,555,1982,Salcha,Chum
female,557,1982,Salcha,Chum
female,560,1982,Salcha,Chum
female,570,1982,Salcha,Chum
female,570,1982,Salcha,Chum
female,577,1982,Salcha,Chum
female,579,1982,Salcha,Chum
female,580,1982,Salcha,Chum
female,582,1982,Salcha,Chum
female,585,1982,Salcha,Chum
female,590,1982,Salcha,Chum
female,592,1982,Salcha,Chum
female,593,1982,Salcha,Chum
female,596,1982,Salcha,Chum
female,599,1982,Salcha,Chum
female,604,1982,Salcha,Chum
female,623,1982,Salcha,Chum
female,624,1982,Salcha,Chum
female,628,1982,Salcha,Chum
male,546,1982,Salcha,Chum
male,550,1982,Salcha,Chum
male,560,1982,Salcha,Chum
male,585,1982,Salcha,Chum
male,591,1982,Salcha,Chum
male,592,1982,Salcha,Chum
male,601,1982,Salcha,Chum
male,604,1982,Salcha,Chum
male,610,1982,Salcha,Chum
male,611,1982,Salcha,Chum
male,618,1982,Salcha,Chum
male,623,1982,Salcha,Chum
male,634,1982,Salcha,Chum
male,643,1982,Salcha,Chum
male,677,1982,Salcha,Chum
female,528,1982,Salcha,Chum
female,530,1982,Salcha,Chum
female,532,1982,Salcha,Chum
female,535,1982,Salcha,Chum
female,545,1982,Salcha,Chum
female,546,1982,Salcha,Chum
female,547,1982,Salcha,Chum
female,550,1982,Salcha,Chum
female,558,1982,Salcha,Chum
female,560,1982,Salcha,Chum
female,562,1982,Salcha,Chum
female,573,1982,Salcha,Chum
female,576,1982,Salcha,Chum
female,579,1982,Salcha,Chum
female,581,1982,Salcha,Chum
female,592,1982,Salcha,Chum
female,592,1982,Salcha,Chum
female,594,1982,Salcha,Chum
female,595,1982,Salcha,Chum
female,598,1982,Salcha,Chum
female,599,1982,Salcha,Chum
female,603,1982,Salcha,Chum
female,604,1982,Salcha,Chum
female,605,1982,Salcha,Chum
female,612,1982,Salcha,Chum
female,623,1982,Salcha,Chum
male,540,1982,Salcha,Chum
male,546,1982,Salcha,Chum
male,547,1982,Salcha,Chum
male,548,1982,Salcha,Chum
male,553,1982,Salcha,Chum
male,570,1982,Salcha,Chum
male,571,1982,Salcha,Chum
male,573,1982,Salcha,Chum
male,582,1982,Salcha,Chum
male,582,1982,Salcha,Chum
male,587,1982,Salcha,Chum
male,592,1982,Salcha,Chum
male,597,1982,Salcha,Chum
male,600,1982,Salcha,Chum
male,603,1982,Salcha,Chum
male,603,1982,Salcha,Chum
male,609,1982,Salcha,Chum
male,625,1982,Salcha,Chum
male,629,1982,Salcha,Chum
male,631,1982,Salcha,Chum
male,634,1982,Salcha,Chum
male,639,1982,Salcha,Chum
male,642,1982,Salcha,Chum
male,651,1982,Salcha,Chum
male,653,1982,Salcha,Chum
male,654,1982,Salcha,Chum
female,520,1983,Salcha,Chum
female,555,1983,Salcha,Chum
female,570,1983,Salcha,Chum
female,575,1983,Salcha,Chum
female,580,1983,Salcha,Chum
female,585,1983,Salcha,Chum
female,590,1983,Salcha,Chum
female,595,1983,Salcha,Chum
female,600,1983,Salcha,Chum
female,605,1983,Salcha,Chum
female,610,1983,Salcha,Chum
female,615,1983,Salcha,Chum
female,620,1983,Salcha,Chum
female,625,1983,Salcha,Chum
female,630,1983,Salcha,Chum
male,555,1983,Salcha,Chum
male,565,1983,Salcha,Chum
male,570,1983,Salcha,Chum
male,575,1983,Salcha,Chum
male,585,1983,Salcha,Chum
male,590,1983,Salcha,Chum
male,595,1983,Salcha,Chum
male,600,1983,Salcha,Chum
male,610,1983,Salcha,Chum
male,625,1983,Salcha,Chum
male,640,1983,Salcha,Chum
male,665,1983,Salcha,Chum
male,670,1983,Salcha,Chum
female,555,1983,Salcha,Chum
female,565,1983,Salcha,Chum
female,570,1983,Salcha,Chum
female,575,1983,Salcha,Chum
female,590,1983,Salcha,Chum
female,600,1983,Salcha,Chum
female,605,1983,Salcha,Chum
female,610,1983,Salcha,Chum
female,623,1983,Salcha,Chum
female,625,1983,Salcha,Chum
female,645,1983,Salcha,Chum
male,555,1983,Salcha,Chum
male,560,1983,Salcha,Chum
male,575,1983,Salcha,Chum
male,580,1983,Salcha,Chum
male,598,1983,Salcha,Chum
male,600,1983,Salcha,Chum
male,605,1983,Salcha,Chum
male,610,1983,Salcha,Chum
male,620,1983,Salcha,Chum
male,623,1983,Salcha,Chum
male,625,1983,Salcha,Chum
male,630,1983,Salcha,Chum
male,635,1983,Salcha,Chum
male,645,1983,Salcha,Chum
male,660,1983,Salcha,Chum
female,510,1983,Salcha,Chum
female,530,1983,Salcha,Chum
female,535,1983,Salcha,Chum
female,540,1983,Salcha,Chum
female,545,1983,Salcha,Chum
female,550,1983,Salcha,Chum
female,555,1983,Salcha,Chum
female,560,1983,Salcha,Chum
female,565,1983,Salcha,Chum
female,570,1983,Salcha,Chum
female,575,1983,Salcha,Chum
female,580,1983,Salcha,Chum
female,585,1983,Salcha,Chum
female,590,1983,Salcha,Chum
female,593,1983,Salcha,Chum
female,595,1983,Salcha,Chum
female,600,1983,Salcha,Chum
female,610,1983,Salcha,Chum
female,615,1983,Salcha,Chum
female,620,1983,Salcha,Chum
female,630,1983,Salcha,Chum
female,640,1983,Salcha,Chum
female,650,1983,Salcha,Chum
male,570,1983,Salcha,Chum
male,575,1983,Salcha,Chum
male,580,1983,Salcha,Chum
male,585,1983,Salcha,Chum
male,590,1983,Salcha,Chum
male,595,1983,Salcha,Chum
male,598,1983,Salcha,Chum
male,600,1983,Salcha,Chum
male,604,1983,Salcha,Chum
male,605,1983,Salcha,Chum
male,608,1983,Salcha,Chum
male,610,1983,Salcha,Chum
male,618,1983,Salcha,Chum
male,620,1983,Salcha,Chum
male,625,1983,Salcha,Chum
male,630,1983,Salcha,Chum
male,635,1983,Salcha,Chum
male,636,1983,Salcha,Chum
male,640,1983,Salcha,Chum
male,643,1983,Salcha,Chum
male,645,1983,Salcha,Chum
male,650,1983,Salcha,Chum
male,660,1983,Salcha,Chum
male,675,1983,Salcha,Chum
female,515,1983,Salcha,Chum
female,530,1983,Salcha,Chum
female,535,1983,Salcha,Chum
female,536,1983,Salcha,Chum
female,540,1983,Salcha,Chum
female,545,1983,Salcha,Chum
female,550,1983,Salcha,Chum
female,560,1983,Salcha,Chum
female,565,1983,Salcha,Chum
female,570,1983,Salcha,Chum
female,572,1983,Salcha,Chum
female,575,1983,Salcha,Chum
female,580,1983,Salcha,Chum
female,584,1983,Salcha,Chum
female,585,1983,Salcha,Chum
female,590,1983,Salcha,Chum
female,595,1983,Salcha,Chum
female,600,1983,Salcha,Chum
female,605,1983,Salcha,Chum
female,610,1983,Salcha,Chum
female,615,1983,Salcha,Chum
female,618,1983,Salcha,Chum
female,620,1983,Salcha,Chum
female,626,1983,Salcha,Chum
female,630,1983,Salcha,Chum
male,558,1983,Salcha,Chum
male,565,1983,Salcha,Chum
male,567,1983,Salcha,Chum
male,570,1983,Salcha,Chum
male,576,1983,Salcha,Chum
male,588,1983,Salcha,Chum
male,590,1983,Salcha,Chum
male,595,1983,Salcha,Chum
male,598,1983,Salcha,Chum
male,605,1983,Salcha,Chum
male,614,1983,Salcha,Chum
male,620,1983,Salcha,Chum
male,625,1983,Salcha,Chum
male,632,1983,Salcha,Chum
male,633,1983,Salcha,Chum
male,637,1983,Salcha,Chum
male,640,1983,Salcha,Chum
male,665,1983,Salcha,Chum
male,670,1983,Salcha,Chum
female,550,1988,Salcha,Chum
female,550,1988,Salcha,Chum
female,560,1988,Salcha,Chum
female,560,1988,Salcha,Chum
female,570,1988,Salcha,Chum
female,590,1988,Salcha,Chum
female,590,1988,Salcha,Chum
female,600,1988,Salcha,Chum
female,600,1988,Salcha,Chum
female,610,1988,Salcha,Chum
female,620,1988,Salcha,Chum
female,620,1988,Salcha,Chum
female,620,1988,Salcha,Chum
female,630,1988,Salcha,Chum
female,640,1988,Salcha,Chum
female,690,1988,Salcha,Chum
male,540,1988,Salcha,Chum
male,550,1988,Salcha,Chum
male,570,1988,Salcha,Chum
male,570,1988,Salcha,Chum
male,580,1988,Salcha,Chum
male,590,1988,Salcha,Chum
male,590,1988,Salcha,Chum
male,590,1988,Salcha,Chum
male,600,1988,Salcha,Chum
male,600,1988,Salcha,Chum
male,600,1988,Salcha,Chum
male,610,1988,Salcha,Chum
male,620,1988,Salcha,Chum
male,620,1988,Salcha,Chum
male,630,1988,Salcha,Chum
male,640,1988,Salcha,Chum
male,650,1988,Salcha,Chum
male,670,1988,Salcha,Chum
female,560,1992,Salcha,Chum
female,575,1992,Salcha,Chum
female,590,1992,Salcha,Chum
male,570,1992,Salcha,Chum
male,585,1992,Salcha,Chum
male,615,1992,Salcha,Chum
male,645,1992,Salcha,Chum
male,650,1992,Salcha,Chum
male,660,1992,Salcha,Chum
female,580,1992,Salcha,Chum
male,550,1992,Salcha,Chum
male,605,1992,Salcha,Chum
unknown,645,1992,Salcha,Chum
female,540,1992,Salcha,Chum
female,545,1992,Salcha,Chum
female,560,1992,Salcha,Chum
female,570,1992,Salcha,Chum
female,580,1992,Salcha,Chum
female,590,1992,Salcha,Chum
female,600,1992,Salcha,Chum
female,605,1992,Salcha,Chum
female,610,1992,Salcha,Chum
female,615,1992,Salcha,Chum
female,620,1992,Salcha,Chum
female,625,1992,Salcha,Chum
male,530,1992,Salcha,Chum
male,540,1992,Salcha,Chum
male,550,1992,Salcha,Chum
male,555,1992,Salcha,Chum
male,560,1992,Salcha,Chum
male,565,1992,Salcha,Chum
male,570,1992,Salcha,Chum
male,575,1992,Salcha,Chum
male,580,1992,Salcha,Chum
male,595,1992,Salcha,Chum
male,600,1992,Salcha,Chum
male,605,1992,Salcha,Chum
male,610,1992,Salcha,Chum
male,615,1992,Salcha,Chum
male,622,1992,Salcha,Chum
male,630,1992,Salcha,Chum
male,640,1992,Salcha,Chum
male,645,1992,Salcha,Chum
male,660,1992,Salcha,Chum
male,,1992,Salcha,Chum
female,505,1992,Salcha,Chum
female,515,1992,Salcha,Chum
female,530,1992,Salcha,Chum
female,540,1992,Salcha,Chum
female,545,1992,Salcha,Chum
female,550,1992,Salcha,Chum
female,555,1992,Salcha,Chum
female,560,1992,Salcha,Chum
female,565,1992,Salcha,Chum
female,570,1992,Salcha,Chum
female,575,1992,Salcha,Chum
female,580,1992,Salcha,Chum
female,585,1992,Salcha,Chum
female,590,1992,Salcha,Chum
female,595,1992,Salcha,Chum
female,600,1992,Salcha,Chum
female,605,1992,Salcha,Chum
female,610,1992,Salcha,Chum
female,615,1992,Salcha,Chum
female,620,1992,Salcha,Chum
female,625,1992,Salcha,Chum
female,635,1992,Salcha,Chum
female,650,1992,Salcha,Chum
male,535,1992,Salcha,Chum
male,545,1992,Salcha,Chum
male,550,1992,Salcha,Chum
male,555,1992,Salcha,Chum
male,560,1992,Salcha,Chum
male,565,1992,Salcha,Chum
male,570,1992,Salcha,Chum
male,575,1992,Salcha,Chum
male,580,1992,Salcha,Chum
male,585,1992,Salcha,Chum
male,590,1992,Salcha,Chum
male,595,1992,Salcha,Chum
male,600,1992,Salcha,Chum
male,605,1992,Salcha,Chum
male,610,1992,Salcha,Chum
male,615,1992,Salcha,Chum
male,620,1992,Salcha,Chum
male,625,1992,Salcha,Chum
male,630,1992,Salcha,Chum
male,635,1992,Salcha,Chum
male,640,1992,Salcha,Chum
male,645,1992,Salcha,Chum
male,650,1992,Salcha,Chum
male,655,1992,Salcha,Chum
male,660,1992,Salcha,Chum
male,665,1992,Salcha,Chum
male,670,1992,Salcha,Chum
male,675,1992,Salcha,Chum
male,680,1992,Salcha,Chum
female,510,1992,Salcha,Chum
female,515,1992,Salcha,Chum
female,525,1992,Salcha,Chum
female,530,1992,Salcha,Chum
female,540,1992,Salcha,Chum
female,545,1992,Salcha,Chum
female,550,1992,Salcha,Chum
female,560,1992,Salcha,Chum
female,570,1992,Salcha,Chum
female,575,1992,Salcha,Chum
female,580,1992,Salcha,Chum
female,585,1992,Salcha,Chum
female,590,1992,Salcha,Chum
female,595,1992,Salcha,Chum
female,600,1992,Salcha,Chum
female,610,1992,Salcha,Chum
female,615,1992,Salcha,Chum
female,620,1992,Salcha,Chum
female,625,1992,Salcha,Chum
female,630,1992,Salcha,Chum
female,635,1992,Salcha,Chum
male,520,1992,Salcha,Chum
male,540,1992,Salcha,Chum
male,545,1992,Salcha,Chum
male,555,1992,Salcha,Chum
male,560,1992,Salcha,Chum
male,565,1992,Salcha,Chum
male,570,1992,Salcha,Chum
male,575,1992,Salcha,Chum
male,580,1992,Salcha,Chum
male,585,1992,Salcha,Chum
male,590,1992,Salcha,Chum
male,595,1992,Salcha,Chum
male,600,1992,Salcha,Chum
male,605,1992,Salcha,Chum
male,610,1992,Salcha,Chum
male,615,1992,Salcha,Chum
male,620,1992,Salcha,Chum
male,625,1992,Salcha,Chum
male,630,1992,Salcha,Chum
male,635,1992,Salcha,Chum
male,640,1992,Salcha,Chum
male,645,1992,Salcha,Chum
male,655,1992,Salcha,Chum
male,660,1992,Salcha,Chum
male,670,1992,Salcha,Chum
male,,1992,Salcha,Chum
female,500,1992,Salcha,Chum
female,505,1992,Salcha,Chum
female,510,1992,Salcha,Chum
female,525,1992,Salcha,Chum
female,530,1992,Salcha,Chum
female,535,1992,Salcha,Chum
female,540,1992,Salcha,Chum
female,545,1992,Salcha,Chum
female,550,1992,Salcha,Chum
female,555,1992,Salcha,Chum
female,560,1992,Salcha,Chum
female,565,1992,Salcha,Chum
female,570,1992,Salcha,Chum
female,575,1992,Salcha,Chum
female,580,1992,Salcha,Chum
female,585,1992,Salcha,Chum
female,595,1992,Salcha,Chum
female,600,1992,Salcha,Chum
female,605,1992,Salcha,Chum
female,610,1992,Salcha,Chum
female,620,1992,Salcha,Chum
female,630,1992,Salcha,Chum
male,520,1992,Salcha,Chum
male,555,1992,Salcha,Chum
male,560,1992,Salcha,Chum
male,565,1992,Salcha,Chum
male,570,1992,Salcha,Chum
male,575,1992,Salcha,Chum
male,580,1992,Salcha,Chum
male,585,1992,Salcha,Chum
male,590,1992,Salcha,Chum
male,600,1992,Salcha,Chum
male,605,1992,Salcha,Chum
male,610,1992,Salcha,Chum
male,615,1992,Salcha,Chum
male,620,1992,Salcha,Chum
male,625,1992,Salcha,Chum
male,630,1992,Salcha,Chum
male,635,1992,Salcha,Chum
male,640,1992,Salcha,Chum
male,645,1992,Salcha,Chum
male,650,1992,Salcha,Chum
male,660,1992,Salcha,Chum
male,665,1992,Salcha,Chum
female,520,1992,Salcha,Chum
female,525,1992,Salcha,Chum
female,530,1992,Salcha,Chum
female,535,1992,Salcha,Chum
female,540,1992,Salcha,Chum
female,545,1992,Salcha,Chum
female,550,1992,Salcha,Chum
female,555,1992,Salcha,Chum
female,560,1992,Salcha,Chum
female,565,1992,Salcha,Chum
female,570,1992,Salcha,Chum
female,580,1992,Salcha,Chum
female,585,1992,Salcha,Chum
female,590,1992,Salcha,Chum
female,600,1992,Salcha,Chum
female,605,1992,Salcha,Chum
female,610,1992,Salcha,Chum
female,620,1992,Salcha,Chum
female,630,1992,Salcha,Chum
female,,1992,Salcha,Chum
male,530,1992,Salcha,Chum
male,535,1992,Salcha,Chum
male,540,1992,Salcha,Chum
male,545,1992,Salcha,Chum
male,550,1992,Salcha,Chum
male,555,1992,Salcha,Chum
male,560,1992,Salcha,Chum
male,565,1992,Salcha,Chum
male,570,1992,Salcha,Chum
male,580,1992,Salcha,Chum
male,585,1992,Salcha,Chum
male,590,1992,Salcha,Chum
male,600,1992,Salcha,Chum
male,605,1992,Salcha,Chum
male,610,1992,Salcha,Chum
male,615,1992,Salcha,Chum
male,620,1992,Salcha,Chum
male,625,1992,Salcha,Chum
male,630,1992,Salcha,Chum
male,640,1992,Salcha,Chum
male,650,1992,Salcha,Chum
male,660,1992,Salcha,Chum
male,670,1992,Salcha,Chum
male,680,1992,Salcha,Chum
female,500,1992,Salcha,Chum
female,520,1992,Salcha,Chum
female,530,1992,Salcha,Chum
female,535,1992,Salcha,Chum
female,540,1992,Salcha,Chum
female,545,1992,Salcha,Chum
female,550,1992,Salcha,Chum
female,555,1992,Salcha,Chum
female,560,1992,Salcha,Chum
female,565,1992,Salcha,Chum
female,570,1992,Salcha,Chum
female,575,1992,Salcha,Chum
female,580,1992,Salcha,Chum
female,585,1992,Salcha,Chum
female,590,1992,Salcha,Chum
female,595,1992,Salcha,Chum
female,600,1992,Salcha,Chum
female,605,1992,Salcha,Chum
female,610,1992,Salcha,Chum
female,650,1992,Salcha,Chum
male,520,1992,Salcha,Chum
male,535,1992,Salcha,Chum
male,560,1992,Salcha,Chum
male,565,1992,Salcha,Chum
male,570,1992,Salcha,Chum
male,580,1992,Salcha,Chum
male,590,1992,Salcha,Chum
male,595,1992,Salcha,Chum
male,600,1992,Salcha,Chum
male,615,1992,Salcha,Chum
male,620,1992,Salcha,Chum
male,630,1992,Salcha,Chum
male,635,1992,Salcha,Chum
male,640,1992,Salcha,Chum
unknown,500,1992,Salcha,Chum
female,505,1992,Salcha,Chum
female,510,1992,Salcha,Chum
female,520,1992,Salcha,Chum
female,525,1992,Salcha,Chum
female,530,1992,Salcha,Chum
female,535,1992,Salcha,Chum
female,540,1992,Salcha,Chum
female,545,1992,Salcha,Chum
female,550,1992,Salcha,Chum
female,555,1992,Salcha,Chum
female,560,1992,Salcha,Chum
female,565,1992,Salcha,Chum
female,570,1992,Salcha,Chum
female,575,1992,Salcha,Chum
female,580,1992,Salcha,Chum
female,590,1992,Salcha,Chum
female,610,1992,Salcha,Chum
female,615,1992,Salcha,Chum
female,620,1992,Salcha,Chum
female,630,1992,Salcha,Chum
female,640,1992,Salcha,Chum
male,530,1992,Salcha,Chum
male,535,1992,Salcha,Chum
male,540,1992,Salcha,Chum
male,550,1992,Salcha,Chum
male,560,1992,Salcha,Chum
male,565,1992,Salcha,Chum
male,570,1992,Salcha,Chum
male,575,1992,Salcha,Chum
male,580,1992,Salcha,Chum
male,585,1992,Salcha,Chum
male,590,1992,Salcha,Chum
male,595,1992,Salcha,Chum
male,600,1992,Salcha,Chum
male,605,1992,Salcha,Chum
male,610,1992,Salcha,Chum
male,615,1992,Salcha,Chum
male,620,1992,Salcha,Chum
male,630,1992,Salcha,Chum
male,635,1992,Salcha,Chum
male,640,1992,Salcha,Chum
male,645,1992,Salcha,Chum
male,670,1992,Salcha,Chum
female,490,1992,Salcha,Chum
female,505,1992,Salcha,Chum
female,510,1992,Salcha,Chum
female,510,1992,Salcha,Chum
female,515,1992,Salcha,Chum
female,515,1992,Salcha,Chum
female,520,1992,Salcha,Chum
female,525,1992,Salcha,Chum
female,530,1992,Salcha,Chum
female,535,1992,Salcha,Chum
female,535,1992,Salcha,Chum
female,535,1992,Salcha,Chum
female,540,1992,Salcha,Chum
female,540,1992,Salcha,Chum
female,540,1992,Salcha,Chum
female,545,1992,Salcha,Chum
female,550,1992,Salcha,Chum
female,550,1992,Salcha,Chum
female,555,1992,Salcha,Chum
female,555,1992,Salcha,Chum
female,560,1992,Salcha,Chum
female,560,1992,Salcha,Chum
female,560,1992,Salcha,Chum
female,565,1992,Salcha,Chum
female,565,1992,Salcha,Chum
female,570,1992,Salcha,Chum
female,570,1992,Salcha,Chum
female,575,1992,Salcha,Chum
female,575,1992,Salcha,Chum
female,580,1992,Salcha,Chum
female,580,1992,Salcha,Chum
female,585,1992,Salcha,Chum
female,590,1992,Salcha,Chum
female,590,1992,Salcha,Chum
female,595,1992,Salcha,Chum
female,600,1992,Salcha,Chum
female,600,1992,Salcha,Chum
female,605,1992,Salcha,Chum
female,605,1992,Salcha,Chum
female,610,1992,Salcha,Chum
female,615,1992,Salcha,Chum
female,620,1992,Salcha,Chum
female,,1992,Salcha,Chum
male,520,1992,Salcha,Chum
male,530,1992,Salcha,Chum
male,535,1992,Salcha,Chum
male,540,1992,Salcha,Chum
male,540,1992,Salcha,Chum
male,545,1992,Salcha,Chum
male,550,1992,Salcha,Chum
male,555,1992,Salcha,Chum
male,555,1992,Salcha,Chum
male,555,1992,Salcha,Chum
male,560,1992,Salcha,Chum
male,560,1992,Salcha,Chum
male,565,1992,Salcha,Chum
male,565,1992,Salcha,Chum
male,570,1992,Salcha,Chum
male,570,1992,Salcha,Chum
male,575,1992,Salcha,Chum
male,575,1992,Salcha,Chum
male,580,1992,Salcha,Chum
male,585,1992,Salcha,Chum
male,585,1992,Salcha,Chum
male,590,1992,Salcha,Chum
male,590,1992,Salcha,Chum
male,595,1992,Salcha,Chum
male,600,1992,Salcha,Chum
male,600,1992,Salcha,Chum
male,605,1992,Salcha,Chum
male,605,1992,Salcha,Chum
male,610,1992,Salcha,Chum
male,610,1992,Salcha,Chum
male,615,1992,Salcha,Chum
male,615,1992,Salcha,Chum
male,620,1992,Salcha,Chum
male,625,1992,Salcha,Chum
male,630,1992,Salcha,Chum
male,635,1992,Salcha,Chum
male,635,1992,Salcha,Chum
male,640,1992,Salcha,Chum
male,640,1992,Salcha,Chum
male,650,1992,Salcha,Chum
male,660,1992,Salcha,Chum
male,665,1992,Salcha,Chum
male,670,1992,Salcha,Chum
male,,1992,Salcha,Chum
female,485,1992,Salcha,Chum
female,495,1992,Salcha,Chum
female,510,1992,Salcha,Chum
female,515,1992,Salcha,Chum
female,520,1992,Salcha,Chum
female,525,1992,Salcha,Chum
female,530,1992,Salcha,Chum
female,535,1992,Salcha,Chum
female,540,1992,Salcha,Chum
female,545,1992,Salcha,Chum
female,550,1992,Salcha,Chum
female,555,1992,Salcha,Chum
female,560,1992,Salcha,Chum
female,565,1992,Salcha,Chum
female,570,1992,Salcha,Chum
female,575,1992,Salcha,Chum
female,580,1992,Salcha,Chum
female,585,1992,Salcha,Chum
female,590,1992,Salcha,Chum
female,595,1992,Salcha,Chum
female,600,1992,Salcha,Chum
female,605,1992,Salcha,Chum
female,610,1992,Salcha,Chum
female,615,1992,Salcha,Chum
female,620,1992,Salcha,Chum
female,625,1992,Salcha,Chum
female,630,1992,Salcha,Chum
female,675,1992,Salcha,Chum
female,,1992,Salcha,Chum
male,540,1992,Salcha,Chum
male,550,1992,Salcha,Chum
male,555,1992,Salcha,Chum
male,560,1992,Salcha,Chum
male,565,1992,Salcha,Chum
male,570,1992,Salcha,Chum
male,575,1992,Salcha,Chum
male,580,1992,Salcha,Chum
male,585,1992,Salcha,Chum
male,590,1992,Salcha,Chum
male,595,1992,Salcha,Chum
male,600,1992,Salcha,Chum
male,605,1992,Salcha,Chum
male,610,1992,Salcha,Chum
male,615,1992,Salcha,Chum
male,620,1992,Salcha,Chum
male,625,1992,Salcha,Chum
male,630,1992,Salcha,Chum
male,635,1992,Salcha,Chum
male,640,1992,Salcha,Chum
male,645,1992,Salcha,Chum
male,650,1992,Salcha,Chum
male,655,1992,Salcha,Chum
male,660,1992,Salcha,Chum
male,665,1992,Salcha,Chum
male,670,1992,Salcha,Chum
male,675,1992,Salcha,Chum
male,680,1992,Salcha,Chum
male,690,1992,Salcha,Chum
male,,1992,Salcha,Chum
unknown,535,1992,Salcha,Chum
female,485,1992,Salcha,Chum
female,490,1992,Salcha,Chum
female,500,1992,Salcha,Chum
female,505,1992,Salcha,Chum
female,510,1992,Salcha,Chum
female,515,1992,Salcha,Chum
female,520,1992,Salcha,Chum
female,525,1992,Salcha,Chum
female,530,1992,Salcha,Chum
female,535,1992,Salcha,Chum
female,540,1992,Salcha,Chum
female,545,1992,Salcha,Chum
female,550,1992,Salcha,Chum
female,555,1992,Salcha,Chum
female,560,1992,Salcha,Chum
female,565,1992,Salcha,Chum
female,570,1992,Salcha,Chum
female,575,1992,Salcha,Chum
female,580,1992,Salcha,Chum
female,585,1992,Salcha,Chum
female,590,1992,Salcha,Chum
female,595,1992,Salcha,Chum
female,600,1992,Salcha,Chum
female,605,1992,Salcha,Chum
female,610,1992,Salcha,Chum
female,615,1992,Salcha,Chum
female,630,1992,Salcha,Chum
male,505,1992,Salcha,Chum
male,520,1992,Salcha,Chum
